annotation_count,api_path,full_title,header_image_thumbnail_url,header_image_url,id,lyrics,lyrics_owner_id,lyrics_state,path,primary_artist,pyongs_count,song_art_image_thumbnail_url,stats,title,title_with_featured,url
1,/songs/1301524,La Vida Es Mas Compleja De Lo Que Parece by Jorge Drexler,https://images.genius.com/55f0b53f0d9ea3d5252558200048c917.300x300x1.jpg,https://images.genius.com/55f0b53f0d9ea3d5252558200048c917.640x640x1.jpg,1301524,"

El velo semitransparente
Del desasosiego
Un día se vino a instalar
Entre el mundo y mis ojos
Yo estaba empeñado en no ver
Lo que vi, pero a veces
La vida es más compleja
De lo que parece

Pensaste que me iba a quebrar
Y subiste tu apuesta
Me hiciste sentir el sabor
De mi propia cocina
Volví a creer que se tiene
Lo que se merece
La vida es más compleja
De lo que parece

Todas las versiones
Encuentran sitio en mi mesa
Todas mis canciones
Por una sola certeza

No quiero que lleves de mi
Nada que no te marque
El tiempo dirá si al final
Nos valió lo dolido
Perderme, por lo que yo ví
Te rejuvenece
La vida es más compleja
De lo que parece

Mejor, o peor, cada cual
Seguirá su camino...
Cuánto te quise, quizás
Seguirás sin saberlo
Lo que dolería por siempre
Ya se desvanece
La vida es más compleja
De lo que parece
La vida es más compleja
De lo que parece
La vida es más compleja
De lo que parece

",1549345,complete,/Jorge-drexler-la-vida-es-mas-compleja-de-lo-que-parece-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/55f0b53f0d9ea3d5252558200048c917.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",La Vida Es Mas Compleja De Lo Que Parece,La Vida Es Mas Compleja De Lo Que Parece,https://genius.com/Jorge-drexler-la-vida-es-mas-compleja-de-lo-que-parece-lyrics
1,/songs/1761604,Llueve by Jorge Drexler,https://images.genius.com/f19228d44d95fd213e213b94e699d234.300x300x1.jpg,https://images.genius.com/f19228d44d95fd213e213b94e699d234.640x640x1.jpg,1761604,"

Llueve y el cielo y la tierra se mojan entre sí
Se atragantan las alcantarillas
Llueve, llueve y en todos los balcones de Madrid
Se está mojando la ropa tendida

(Si llueve la gente se pone a cubierto)
(Si llueve el pasto se pone contento)
Llueve y parece que mañana va a seguir así
Lo asegura Meteorología
Llueve, llueve en todos los rincones del país
La tierra está agradecida
(Si llueve la gente se pone a cubierto
Y el pasto se pone contento)
Llueve sobre el río
Llueve sobre el mar
Llueve y no parece
Que vaya a parar

Llueve y el cielo y la tierra se tocan entre sí
Se escucha el rugir del aguacero
Llueve, llueve y en todos los rincones del jardín
Se alborotó el hormiguero
(Si llueve la gente se pone a cubierto)
(Si llueve el pasto se pone contento)
Llueve y parece que mañana va a seguir así
Cuando ya ganaba la sequía
Llueve, llueve y en todos los rincones del país
La tierra está humedecida
(Si llueve la gente se pone a cubierto
Y el pasto se pone contento)

Llueve sobre el río
Llueve sobre el mar
Llueve y no parece
Que vaya a parar

",1549345,complete,/Jorge-drexler-llueve-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/f19228d44d95fd213e213b94e699d234.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Llueve,Llueve,https://genius.com/Jorge-drexler-llueve-lyrics
1,/songs/1442612,Lontano lontano by Jorge Drexler,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg,1442612,"

(Luigi Tenco)
Lontano lontano nel tempo
Qualche cosa
Negli occhi di un altro
Ti farà ripensare ai miei occhi
I miei occhi che t'amavano tanto
E lontano lontano nel mondo
In un sorriso
Sulle labbra di un altro
Troverai quella mia timidezza
Per cui tu
Mi prendevi un po' in giro
E lontano lontano nel tempo
L'espressione
Di un volto per caso
Ti farà ricordare il mio volto
L'aria triste che tu amavi tanto
E lontano lontano nel mondo
Una sera sarai con un altro
E ad un tratto
Chissà come e perché
Ti troverai a parlargli di me
Di un amore ormai troppo lontano

",1549345,complete,/Jorge-drexler-lontano-lontano-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Lontano lontano,Lontano lontano,https://genius.com/Jorge-drexler-lontano-lontano-lyrics
1,/songs/1948901,Lontano lontano - Cara B by Jorge Drexler,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg,1948901,"

Si cuando vuelves a casa
Me ves sombrío
Dándole vueltas al vals
Del desconsuelo
Ten compasión de esta falta de luz
Hoy soy una moneda que tiene dos lados de cruz

Y si me notas lejos estando
A tu lado
Como una réplica mala
De lo que yo era
Tómate en broma mi salto mortal
Hoy soy sólo una copia y tu tienes el original

No le hagas caso
A tanto misterio
Vos ya sabés la verdad;
Que no hay nada peor para esta seriedad
Que tomársela en serio

Deja que hable
Tu cercanía
Vos conocés la razón
Y no hay nada peor para este corazón
Que una casa vacía
Deja pasar
Esta falta de fé
Este disco rayado que hoy solo tiene
Cara B

",1549345,complete,/Jorge-drexler-lontano-lontano-cara-b-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Lontano lontano - Cara B,Lontano lontano - Cara B,https://genius.com/Jorge-drexler-lontano-lontano-cara-b-lyrics
1,/songs/1543325,Luna del cabo by Jorge Drexler,https://images.genius.com/3347d63fd6107ad4f3ca549efc4f0240.300x300x1.jpg,https://images.genius.com/3347d63fd6107ad4f3ca549efc4f0240.1000x1000x1.jpg,1543325,"

Luna del Cabo, boca de túnel
Lunar plateado sobre las nubes
Todos venimos a verte
Venimos de lejos a verte brillar
Blanca, creciente, sacerdotisa
Palideciente sobre Valizas
Nadie se quiere perder
Nadie queda borracho sin verte salir
Roja, redonda, mi cocumela fosforescente
Sobre la arena
Todos se miran perdidos
Se ríen, se mojan la ropa en el mar

",1549345,complete,/Jorge-drexler-luna-del-cabo-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/3347d63fd6107ad4f3ca549efc4f0240.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Luna del cabo,Luna del cabo,https://genius.com/Jorge-drexler-luna-del-cabo-lyrics
1,/songs/1073134,Luna negra by Jorge Drexler,https://images.genius.com/ae231f4aaad30926cf47e6ec905aaa7a.300x300x1.jpg,https://images.genius.com/ae231f4aaad30926cf47e6ec905aaa7a.640x640x1.jpg,1073134,"

Cuatro estrellas blancas sobre fondo negro
Es la Cruz del Sur
Cuatro estrellas blancas sobre fondo negro
Es la Cruz del Sur
Una luna negra sobre fondo blanco
Es tu lunar
Y yo no puedo ni mirar el cielo
Sin nombrarte
Yo no puedo ver anochecer
Sin recordarte

Tres Marías blancas van cruzando
Un cielo color carbón
Tres Marías blancas van cruzando
Un cielo color carbón
Tus ojos negros dieron en el blanco
De mi corazón
Y yo tocando el cielo cada vez
Que te miraba
Yo tocando esta canción
Mientras te recordaba

Ue le le, ue le la

Vuela en el viento
Esta canción
Vuela cruzando la noche
Cruzando camino de tu corazón

Vuela en el viento
Esta canción
Vuela cruzando la noche
Cruzando camino de tu corazón
Camino de tu corazón

Cuatro estrellas blancas sobre fondo negro
Es la Cruz del Sur
Cuatro estrellas blancas sobre fondo negro
Es la Cruz del Sur
Una luna negra sobre fondo blanco
Es tu lunar
Y yo no puedo ni mirar el cielo
Sin nombrarte
Yo no puedo ver anochecer
Sin recordarte

Ue le le, ue le la

Vuela en el viento
Esta canción
Vuela cruzando la noche
Cruzando camino de tu corazón

Vuela en el viento
Esta canción
Vuela cruzando la noche
Cruzando camino de tu corazón

Ue le le, ue le la

Camino de tu corazón

",1056725,complete,/Jorge-drexler-luna-negra-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/ae231f4aaad30926cf47e6ec905aaa7a.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Luna negra,Luna negra,https://genius.com/Jorge-drexler-luna-negra-lyrics
1,/songs/887202,Macarena y el espejo by Jorge Drexler,https://images.genius.com/3347d63fd6107ad4f3ca549efc4f0240.300x300x1.jpg,https://images.genius.com/3347d63fd6107ad4f3ca549efc4f0240.1000x1000x1.jpg,887202,"

Ella se pinta con un sylvapen
Dibujándose, dibujándose
Boca postiza, rojo de clavel
Enchastrándose, preguntando
Si queda bien así
Femenina
Ignorándome, ignorándome

Macarena, Macarena
Macarena quiere ser mujer

Ella se mira en su delantal
Contorneándose, contorneándose
Frente al espejo no sabe esperar
Aprendiéndose, aprendiendo
El código sutil
Milenario
Sorprendiéndome, sorprendiéndola

(Una mano en la cintura
La mirada en el espejo
Ella sueña la cadencia
Que le vendrá desde lejos)

Macarena, Macarena
Macarena quiere ser mujer
Todos se miran perdidos
Se ríen, se mojan la ropa en el mar

",1549345,complete,/Jorge-drexler-macarena-y-el-espejo-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/3347d63fd6107ad4f3ca549efc4f0240.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Macarena y el espejo,Macarena y el espejo,https://genius.com/Jorge-drexler-macarena-y-el-espejo-lyrics
1,/songs/1308043,Madre Tierra by Jorge Drexler,https://images.genius.com/ce06548d414a11d7611979e990d768bd.300x300x1.jpg,https://images.genius.com/ce06548d414a11d7611979e990d768bd.640x640x1.jpg,1308043,"

La Madre Tierra es madre soltera
Su luna no es de miel
él se marchó hace 2 años
Dejándola en la dulce espera
Y su corazón ya no espera por él

Aún es joven la madre tierra
La flor de la edad
Cruzando el cielo
El pelo al viento
Y el niño en la cadera
Yo me volví al verla pasar

Por el azul
Azul del cielo
Con su vestido del azul del mar

Está en el paro, la madre tierra
Pero sabe pelear
Y algunas noches
Hace suplencias
De camarera
Si la vecina le cuida el chaval…

Mi mesa la atiende la madre tierra
""Ya vamos a cerrar"" -me dice-
Y yo le digo: ""te vi con tu niño
Vivimos en
La misma acera
Si ya te vas, te puedo acompañar""

Por el azul
Azul del cielo
Con su vestido del azul del mar

",1549345,complete,/Jorge-drexler-madre-tierra-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/ce06548d414a11d7611979e990d768bd.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Madre Tierra,Madre Tierra,https://genius.com/Jorge-drexler-madre-tierra-lyrics
0,/songs/3204469,Mandato by Jorge Drexler,https://images.genius.com/738c67c5bf2a2165ae26c55cb9600507.300x300x1.jpg,https://images.genius.com/738c67c5bf2a2165ae26c55cb9600507.960x960x1.jpg,3204469,"


 Letra de ""Mandato""[Verso 1]
Desde lo profundo de los cromosomas
De los asistentes a la discoteca
Un mandato transparente, brota
Como el agua de una fuente, claro
Poderoso aunque silente
Va llenando las copas de vagas promesas
Y aunque no se escuche no hay ni un solo gesto
Ni un solo suspiro, ni un solo segundo
Frente al espejo del baño, rime
Que el mandato no gobierne, viernes
Desde su puesto de mando
En la noche ira encajando las piezas

[Hook]
Todo poderosa sed de tiempo
Viva en cada célula del polen

[Verso 2]
Desde lo profundo de los cromosomas
De los asistentes a la discoteca
Un mandato transparente, brota
Como el agua de una fuente, claro
Poderoso aunque silente
Va llenando las copas de vagas promesas
Y aunque no se escuche no hay ni un solo gesto
Ni un solo suspiro, ni un solo segundo
Frente al espejo del baño, rime
Que el mandato no gobierne, viernes
Desde su puesto de mando
En la noche ira encajando las piezas

[Hook]
Todo poderosa sed de tiempo
Viva en cada célula del polen
Todo poderosa sed de tiempo
Viva en cada célula del polen
Todo poderosa sed de tiempo
(Tienes los ojos de tu)
Tátara-tátara-tátara-tátara-tátara-tátara-buela
Viva en cada célula del polen
Tátara-tátara-tátara-tátara-tátara-tátara-buela
Todo poderosa sed de tiempo
Tátara-tátara-tátara-tátara-tátara-tátara-buela
Viva en cada célula del polen
Tátara-tátara-tátara-tátara-tátara-tátara-buela
Todo poderosa sed de tiempo
Viva en cada célula del polen
Todo poderosa sed de tiempo
Viva en cada célula del polen
Todo poderosa sed de tiempo
Viva en cada célula del polen

",3848985,complete,/Jorge-drexler-mandato-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/738c67c5bf2a2165ae26c55cb9600507.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Mandato,Mandato,https://genius.com/Jorge-drexler-mandato-lyrics
1,/songs/974515,Me haces bien by Jorge Drexler,https://images.genius.com/0f317436ff8c259aad3d5f83c86c1f1e.300x300x1.jpg,https://images.genius.com/0f317436ff8c259aad3d5f83c86c1f1e.640x640x1.jpg,974515,"

Para contarte, canto
Quiero que sepas cuánto
Me haces bien
Me haces bien
Me haces bien

Te quiero de mil modos
Te quiero sobre todo
Me haces bien
Me haces bien
Me haces bien

Basta ver el reflejo de tus ojos en los míos
Como se lleva el frío
Para entender
Que el corazón no miente
Que afortunadamente
Me haces bien
Me haces bien
Me haces bien

Para contarte, canto
Quiero que sepas cuánto
Me haces bien
Me haces bien
Me haces bien

Basta ver el reflejo de tus ojos en los míos
Como se lleva el frío
Me haces bien
Me haces bien
Me haces bien

Me haces bien
Me haces bien
Me haces bien

Me haces bien
Me haces bien

",1549345,complete,/Jorge-drexler-me-haces-bien-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/0f317436ff8c259aad3d5f83c86c1f1e.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Me haces bien,Me haces bien,https://genius.com/Jorge-drexler-me-haces-bien-lyrics
1,/songs/952603,Memoria del cuero by Jorge Drexler,https://images.genius.com/ce06548d414a11d7611979e990d768bd.300x300x1.jpg,https://images.genius.com/ce06548d414a11d7611979e990d768bd.640x640x1.jpg,952603,"

En la bodega de un barco negrero
Vino el candombe del prisionero
En la memoria del prisionero
Duerme el candombe esperando el cuero
Curando el miedo y el mareo
Curando el golpe del carcelero
Vienen tocando, vienen tocando, vienen tocando

En la bodega de un barco negrero
Las manos vienen golpeando el suelo
Las manos golpeando las manos, golpeando el suelo
Igual que un tambor, madera y cuero

Los das pasan y sólo queda en la oscuridad
Memoria del cuero
Vienen cantando, vienen cantando, vienen cantando

¿Dónde está el cielo, donde está el cielo?
¿Dónde está Dios?… que no lo veo

En la cubierta de un barco carguero
Vino mi abuelo salvando el cuero
Mi abuelo vino en un barco aliado
Cuatro puertos lo rebotaron
Con toda el hambre, con todo el miedo
Con lo que no se llevó el saqueo
Vino escapando, vino escapando, vino escapando

",1549345,complete,/Jorge-drexler-memoria-del-cuero-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/ce06548d414a11d7611979e990d768bd.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Memoria del cuero,Memoria del cuero,https://genius.com/Jorge-drexler-memoria-del-cuero-lyrics
1,/songs/993641,Milonga Del Moro Judío by Jorge Drexler,https://images.genius.com/07b8e7557e09a9d12711f209ff774c76.300x298x1.jpg,https://images.genius.com/07b8e7557e09a9d12711f209ff774c76.640x635x1.jpg,993641,"

Por cada muro un lamento
En Jerusalén, la dorada
Y mil vidas malgastadas
Por cada mandamiento
Yo soy polvo de tu viento
Y aunque sangro de tu herida
Y cada piedra querida
Guarda mi amor más profundo
No hay una piedra en el mundo
Que valga lo que una vida

Yo soy un moro judío
Que vive con los cristianos
No sé que Dios es el mío
Ni cuales son mis hermanos
No sé que Dios es el mío
Ni cuales son mis hermanos

No hay muerto que no me duela
No hay un bando ganador
No hay nada más que dolor
Y otra vida que se vuela
La guerra es muy mala escuela
No importa el disfraz que viste
Perdonen que no me aliste
Bajo ninguna bandera
Vale más cualquier quimera
Que un trozo de tela triste

Yo soy un moro judío
Que vive con los cristianos
No sé que Dios es el mío
Ni cuales son mis hermanos
No sé que Dios es el mío
Ni cuales son mis hermanos

Y a nadie le dí permiso
Para matar en mi nombre
Un hombre no es más que un hombre
Y si hay Dios, así lo quiso
El mismo suelo que piso
Seguirá, yo me habré ido;
Rumbo también del olvido
No hay doctrina que no vaya
Y no hay pueblo que no se haya
Creído el pueblo elegido

Yo soy un moro judío
Que vive con los cristianos
No sé que Dios es el mío
Ni cuales son mis hermanos
No sé que Dios es el mío
Ni cuales son mis hermanos

Yo soy un moro judío
Que vive con los cristianos

",1549345,complete,/Jorge-drexler-milonga-del-moro-judio-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/07b8e7557e09a9d12711f209ff774c76.300x298x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Milonga Del Moro Judío,Milonga Del Moro Judío,https://genius.com/Jorge-drexler-milonga-del-moro-judio-lyrics
1,/songs/1316711,Milonga de los ojos dorados by Jorge Drexler,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg,1316711,"

Milonga de ojos dorados
Cantale a la que yo quiero
Tu corazón compañero
Musical y acompasado
Vaya volando a su lado
Y digale que no puedo vivir

Ella, como vos, tenía
Los ojos color de oro
Mirándolos casi lloro
Vos bien sabés aquel día
Nunca pensé que existía
Una mujer con los ojos así

No digas que ella se ha ido
Decí más bien que algún día
Igual que tu melodía
Cantandome en el oído
Ella sentirá el latido
Del amor que una vez le pedí

Milonga, vos sos testigo
De que la quiero de veras
Vos no tenés sus caderas
Ni aquella boca de trigo
Pero cantando conmigo
Irán tus ojos a hablarle de mí

Milonga de ojos dorados
Volá cantando a buscarla;
Y si llegás a encontrarla
Después de haberla mirado
Entregale enamorado
El corazón que una vez le ofrecí

",1549345,complete,/Jorge-drexler-milonga-de-los-ojos-dorados-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Milonga de los ojos dorados,Milonga de los ojos dorados,https://genius.com/Jorge-drexler-milonga-de-los-ojos-dorados-lyrics
1,/songs/2003804,Milonga de los ojos dorados - Cara B by Jorge Drexler,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg,2003804,"

Si cuando vuelves a casa
Me ves sombrío
Dándole vueltas al vals
Del desconsuelo
Ten compasión de esta falta de luz
Hoy soy una moneda que tiene dos lados de cruz

Y si me notas lejos estando
A tu lado
Como una réplica mala
De lo que yo era
Tómate en broma mi salto mortal
Hoy soy sólo una copia y tu tienes el original

No le hagas caso
A tanto misterio
Vos ya sabés la verdad;
Que no hay nada peor para esta seriedad
Que tomársela en serio

Deja que hable
Tu cercanía
Vos conocés la razón
Y no hay nada peor para este corazón
Que una casa vacía
Deja pasar
Esta falta de fé
Este disco rayado que hoy solo tiene
Cara B

",1549345,complete,/Jorge-drexler-milonga-de-los-ojos-dorados-cara-b-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Milonga de los ojos dorados - Cara B,Milonga de los ojos dorados - Cara B,https://genius.com/Jorge-drexler-milonga-de-los-ojos-dorados-cara-b-lyrics
1,/songs/1385702,Milonga paraguaya by Jorge Drexler,https://images.genius.com/f19228d44d95fd213e213b94e699d234.300x300x1.jpg,https://images.genius.com/f19228d44d95fd213e213b94e699d234.640x640x1.jpg,1385702,"

Milonga paraguaya, prima lejana de Mangoré
¿Qué me estará queriendo decir la noche que no lo sé?
¿Qué me estará queriendo decir la noche que no lo sé?
Yo miro a mi guitarra
Busco en las grietas del corazón
Cómo estaré de solo
Que estoy hablándole a una canción
Cómo estaré de solo
Que estoy hablándole a una canción
Pasa un segundo
Como pasa una página en blanco
Que no estrené
Paso la vida
Buscando un verso
Que nunca encontraré
Paso la vida
Buscando un verso
Que nunca encontraré
Cuando me quedé solo
Varado y lejos del mar, yo sé
Que aunque no tenga nada
Tendré a esta copla esperándome
Que aunque no tenga nada
Tendré a esta copla esperándome
Abre tus brazos
Y suéltate el pelo
Que vengo buscándote
Milonga paraguaya
Prima lejana de Mangoré

",1549345,complete,/Jorge-drexler-milonga-paraguaya-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/f19228d44d95fd213e213b94e699d234.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Milonga paraguaya,Milonga paraguaya,https://genius.com/Jorge-drexler-milonga-paraguaya-lyrics
1,/songs/1991536,Milonga paraguaya - Cara B by Jorge Drexler,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg,1991536,"

Si cuando vuelves a casa
Me ves sombrío
Dándole vueltas al vals
Del desconsuelo
Ten compasión de esta falta de luz
Hoy soy una moneda que tiene dos lados de cruz

Y si me notas lejos estando
A tu lado
Como una réplica mala
De lo que yo era
Tómate en broma mi salto mortal
Hoy soy sólo una copia y tu tienes el original

No le hagas caso
A tanto misterio
Vos ya sabés la verdad;
Que no hay nada peor para esta seriedad
Que tomársela en serio

Deja que hable
Tu cercanía
Vos conocés la razón
Y no hay nada peor para este corazón
Que una casa vacía
Deja pasar
Esta falta de fé
Este disco rayado que hoy solo tiene
Cara B

",1549345,complete,/Jorge-drexler-milonga-paraguaya-cara-b-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Milonga paraguaya - Cara B,Milonga paraguaya - Cara B,https://genius.com/Jorge-drexler-milonga-paraguaya-cara-b-lyrics
